model	objective	reaction	status	value
ymn	obj	r_3053	optimal	0.08798
ymn	obj	r_3054	optimal	0.08798
ymn	obj	r_3055	optimal	0.08798
ymn	obj	r_3056	optimal	0.08798
ymn	obj	r_3057	optimal	0.08798
ymn	obj	r_3058	optimal	0.08798
ymn	obj	r_3059	optimal	0.08798
ymn	obj	r_3060	optimal	0.08798
ymn	obj	r_3061	optimal	0.08798
ymn	obj	r_3062	optimal	0.08798
ymn	obj	r_3063	optimal	0.08798
ymn	obj	r_3064	optimal	0.08798
ymn	obj	r_3065	optimal	0.08798
ymn	obj	r_3066	optimal	0.08798
ymn	obj	r_3067	optimal	0.08798
ymn	obj	r_3068	optimal	0.08798
ymn	obj	r_3069	optimal	0.08798
ymn	obj	r_3070	optimal	0.08798
ymn	obj	r_3071	optimal	0.08798
ymn	obj	r_3072	optimal	0.08798
ymn	obj	r_3073	optimal	0.08798
ymn	obj	r_3074	optimal	0.08798
ymn	obj	r_3075	optimal	0.08798
ymn	obj	r_3076	optimal	0.08798
ymn	obj	r_3077	optimal	0.08798
ymn	obj	r_3078	optimal	0.08798
ymn	obj	r_3079	optimal	0.08798
ymn	obj	r_3080	optimal	0.08798
ymn	obj	r_3081	optimal	0.08798
ymn	obj	r_3082	optimal	0.08798
ymn	obj	r_3083	optimal	0.08798
ymn	obj	r_3084	optimal	0.08798
ymn	obj	r_3085	optimal	0.08798
ymn	obj	r_3086	optimal	0.08798
ymn	obj	r_3087	optimal	0.08798
ymn	obj	r_3088	optimal	0.08798
ymn	obj	r_3089	optimal	0.08798
ymn	obj	r_3090	optimal	0.08798
ymn	obj	r_3091	optimal	0.08798
ymn	obj	r_3092	optimal	0.08798
ymn	obj	r_3093	optimal	0.08798
ymn	obj	r_3094	optimal	0.08798
ymn	obj	r_3095	optimal	0.08798
ymn	obj	r_3096	optimal	0.08798
ymn	obj	r_3097	optimal	0.08798
ymn	obj	r_3098	optimal	0.08798
ymn	obj	r_3099	optimal	0.08798
ymn	obj	r_3100	optimal	0.08798
ymn	obj	r_3101	optimal	0.08798
ymn	obj	r_3102	optimal	0.08798
ymn	obj	r_3103	optimal	0.08798
ymn	obj	r_3104	optimal	0.08798
ymn	obj	r_3105	optimal	0.08798
ymn	obj	r_3106	optimal	0.08798
ymn	obj	r_3107	optimal	0.08798
ymn	obj	r_3108	optimal	0.08798
ymn	obj	r_3109	optimal	0.08798
ymn	obj	r_3110	optimal	0.08798
ymn	obj	r_3111	optimal	0.08798
ymn	obj	r_3112	optimal	0.08798
ymn	obj	r_3113	optimal	0.08798
ymn	obj	r_3114	optimal	0.08798
ymn	obj	r_3115	optimal	0.08798
ymn	obj	r_3116	optimal	0.08798
ymn	obj	r_3117	optimal	0.08798
ymn	obj	r_3118	optimal	0.08798
ymn	obj	r_3119	optimal	0.08798
ymn	obj	r_3120	optimal	0.08798
ymn	obj	r_3121	optimal	0.08798
ymn	obj	r_3122	optimal	0.08798
ymn	obj	r_3123	optimal	0.08798
ymn	obj	r_3124	optimal	0.08798
ymn	obj	r_3125	optimal	0.08798
ymn	obj	r_3126	optimal	0.08798
ymn	obj	r_3127	optimal	0.08798
ymn	obj	r_3128	optimal	0.08798
ymn	obj	r_3129	optimal	0.08798
ymn	obj	r_3130	optimal	0.08798
ymn	obj	r_3131	optimal	0.08798
ymn	obj	r_3132	optimal	0.08798
ymn	obj	r_3133	optimal	0.08798
ymn	obj	r_3134	optimal	0.08798
ymn	obj	r_3135	optimal	0.08798
ymn	obj	r_3136	optimal	0.08798
ymn	obj	r_3137	optimal	0.08798
ymn	obj	r_3138	optimal	0.08798
ymn	obj	r_3139	optimal	0.08798
ymn	obj	r_3140	optimal	0.08798
ymn	obj	r_3141	optimal	0.08798
ymn	obj	r_3142	optimal	0.08798
ymn	obj	r_3143	optimal	0.08798
ymn	obj	r_3144	optimal	0.08798
ymn	obj	r_3145	optimal	0.08798
ymn	obj	r_3146	optimal	0.08798
ymn	obj	r_3147	optimal	0.08798
ymn	obj	r_3148	optimal	0.08798
ymn	obj	r_3149	optimal	0.08798
ymn	obj	r_3150	optimal	0.08798
ymn	obj	r_3151	optimal	0.08798
ymn	obj	r_3152	optimal	0.08798
ymn	obj	r_3153	optimal	0.08798
ymn	obj	r_3154	optimal	0.08798
ymn	obj	r_3155	optimal	0.08798
ymn	obj	r_3156	optimal	0.08798
ymn	obj	r_3157	optimal	0.08798
ymn	obj	r_3158	optimal	0.08798
ymn	obj	r_3159	optimal	0.08798
ymn	obj	r_3160	optimal	0.08798
ymn	obj	r_3161	optimal	0.08798
ymn	obj	r_3162	optimal	0.08798
ymn	obj	r_3163	optimal	0.08798
ymn	obj	r_3164	optimal	0.08798
ymn	obj	r_3165	optimal	0.08798
ymn	obj	r_3166	optimal	0.08798
ymn	obj	r_3167	optimal	0.08798
ymn	obj	r_3168	optimal	0.08798
ymn	obj	r_3169	optimal	0.08798
ymn	obj	r_3170	optimal	0.08798
ymn	obj	r_3171	optimal	0.08798
ymn	obj	r_3172	optimal	0.08798
ymn	obj	r_3173	optimal	0.08798
ymn	obj	r_3174	optimal	0.08798
ymn	obj	r_3175	optimal	0.08798
ymn	obj	r_3176	optimal	0.08798
ymn	obj	r_3177	optimal	0.08798
ymn	obj	r_3178	optimal	0.08798
ymn	obj	r_3179	optimal	0.08798
ymn	obj	r_3180	optimal	0.08798
ymn	obj	r_3181	optimal	0.08798
ymn	obj	r_3182	optimal	0.08798
ymn	obj	r_3183	optimal	0.08798
ymn	obj	r_3184	optimal	0.08798
ymn	obj	r_3185	optimal	0.08798
ymn	obj	r_3186	optimal	0.08798
ymn	obj	r_3187	optimal	0.08798
ymn	obj	r_3188	optimal	0.08798
ymn	obj	r_3189	optimal	0.08798
ymn	obj	r_3190	optimal	0.08798
ymn	obj	r_3191	optimal	0.08798
ymn	obj	r_3192	optimal	0.08798
ymn	obj	r_3193	optimal	0.08798
ymn	obj	r_3194	optimal	0.08798
ymn	obj	r_3195	optimal	0.08798
ymn	obj	r_3196	optimal	0.08798
ymn	obj	r_3197	optimal	0.08798
ymn	obj	r_3198	optimal	0.08798
ymn	obj	r_3199	optimal	0.08798
ymn	obj	r_3200	optimal	0.08798
ymn	obj	r_3201	optimal	0.08798
ymn	obj	r_3202	optimal	0.08798
ymn	obj	r_3203	optimal	0.08798
ymn	obj	r_3204	optimal	0.08798
ymn	obj	r_3205	optimal	0.08798
ymn	obj	r_3206	optimal	0.08798
ymn	obj	r_3207	optimal	0.08798
ymn	obj	r_3208	optimal	0.08798
ymn	obj	r_3209	optimal	0.08798
ymn	obj	r_3210	optimal	0.08798
ymn	obj	r_3211	optimal	0.08798
ymn	obj	r_3212	optimal	0.08798
ymn	obj	r_3213	optimal	0.08798
ymn	obj	r_3214	optimal	0.08798
ymn	obj	r_3215	optimal	0.08798
ymn	obj	r_3216	optimal	0.08798
ymn	obj	r_3217	optimal	0.08798
ymn	obj	r_3218	optimal	0.08798
ymn	obj	r_3219	optimal	0.08798
ymn	obj	r_3220	optimal	0.08798
ymn	obj	r_3221	optimal	0.08798
ymn	obj	r_3222	optimal	0.08798
ymn	obj	r_3223	optimal	0.08798
ymn	obj	r_3224	optimal	0.08798
ymn	obj	r_3225	optimal	0.08798
ymn	obj	r_3226	optimal	0.08798
ymn	obj	r_3227	optimal	0.08798
ymn	obj	r_3228	optimal	0.08798
ymn	obj	r_3229	optimal	0.08798
ymn	obj	r_3230	optimal	0.08798
ymn	obj	r_3231	optimal	0.08798
ymn	obj	r_3232	optimal	0.08798
ymn	obj	r_3233	optimal	0.08798
ymn	obj	r_3234	optimal	0.08798
ymn	obj	r_3235	optimal	0.08798
ymn	obj	r_3236	optimal	0.08798
ymn	obj	r_3237	optimal	0.08798
ymn	obj	r_3238	optimal	0.08798
ymn	obj	r_3239	optimal	0.08798
ymn	obj	r_3240	optimal	0.08798
ymn	obj	r_3241	optimal	0.08798
ymn	obj	r_3242	optimal	0.08798
ymn	obj	r_3243	optimal	0.08798
ymn	obj	r_3244	optimal	0.08798
ymn	obj	r_3245	optimal	0.08798
ymn	obj	r_3246	optimal	0.08798
ymn	obj	r_3247	optimal	0.08798
ymn	obj	r_3248	optimal	0.08798
ymn	obj	r_3249	optimal	0.08798
ymn	obj	r_3250	optimal	0.08798
ymn	obj	r_3251	optimal	0.08798
ymn	obj	r_3252	optimal	0.08798
ymn	obj	r_3253	optimal	0.08798
ymn	obj	r_3254	optimal	0.08798
ymn	obj	r_3255	optimal	0.08798
ymn	obj	r_3256	optimal	0.08798
ymn	obj	r_3257	optimal	0.08798
ymn	obj	r_3258	optimal	0.08798
ymn	obj	r_3259	optimal	0.08798
ymn	obj	r_3260	optimal	0.08798
ymn	obj	r_3261	optimal	0.08798
ymn	obj	r_3262	optimal	0.08798
ymn	obj	r_3263	optimal	0.08798
ymn	obj	r_3264	optimal	0.08798
ymn	obj	r_3265	optimal	0.08798
ymn	obj	r_3266	optimal	0.08798
ymn	obj	r_3267	optimal	0.08798
ymn	obj	r_3268	optimal	0.08798
ymn	obj	r_3269	optimal	0.08798
ymn	obj	r_3270	optimal	0.08798
ymn	obj	r_3271	optimal	0.08798
ymn	obj	r_3272	optimal	0.08798
ymn	obj	r_3273	optimal	0.08798
ymn	obj	r_3274	optimal	0.08798
ymn	obj	r_3275	optimal	0.08798
ymn	obj	r_3276	optimal	0.08798
ymn	obj	r_3277	optimal	0.08798
ymn	obj	r_3278	optimal	0.08798
ymn	obj	r_3279	optimal	0.08798
ymn	obj	r_3280	optimal	0.08798
ymn	obj	r_3281	optimal	0.08798
ymn	obj	r_3282	optimal	0.08798
ymn	obj	r_3283	optimal	0.08798
ymn	obj	r_3284	optimal	0.08798
ymn	obj	r_3285	optimal	0.08798
ymn	obj	r_3286	optimal	0.08798
ymn	obj	r_3287	optimal	0.08798
ymn	obj	r_3288	optimal	0.08798
ymn	obj	r_3289	optimal	0.08798
ymn	obj	r_3290	optimal	0.08798
ymn	obj	r_3291	optimal	0.08798
ymn	obj	r_3292	optimal	0.08798
ymn	obj	r_3293	optimal	0.08798
ymn	obj	r_3294	optimal	0.08798
ymn	obj	r_3295	optimal	0.08798
ymn	obj	r_3296	optimal	0.08798
ymn	obj	r_3297	optimal	0.08798
ymn	obj	r_3298	optimal	0.08798
ymn	obj	r_3299	optimal	0.08798
ymn	obj	r_3300	optimal	0.08798
ymn	obj	r_3301	optimal	0.08798
ymn	obj	r_3302	optimal	0.08798
ymn	obj	r_3303	optimal	0.08798
ymn	obj	r_3304	optimal	0.08798
ymn	obj	r_3305	optimal	0.08798
ymn	obj	r_3306	optimal	0.08798
ymn	obj	r_3307	optimal	0.08798
ymn	obj	r_3308	optimal	0.08798
ymn	obj	r_3309	optimal	0.08798
ymn	obj	r_3310	optimal	0.08798
ymn	obj	r_3311	optimal	0.08798
ymn	obj	r_3312	optimal	0.08798
ymn	obj	r_3313	optimal	0.08798
ymn	obj	r_3314	optimal	0.08798
ymn	obj	r_3315	optimal	0.08798
ymn	obj	r_3316	optimal	0.08798
ymn	obj	r_3317	optimal	0.08798
ymn	obj	r_3318	optimal	0.08798
ymn	obj	r_3319	optimal	0.08798
ymn	obj	r_3320	optimal	0.08798
ymn	obj	r_3321	optimal	0.08798
ymn	obj	r_3322	optimal	0.08798
ymn	obj	r_3323	optimal	0.08798
ymn	obj	r_3324	optimal	0.08798
ymn	obj	r_3325	optimal	0.08798
ymn	obj	r_3326	optimal	0.08798
ymn	obj	r_3327	optimal	0.08798
ymn	obj	r_3328	optimal	0.08798
ymn	obj	r_3329	optimal	0.08798
ymn	obj	r_3330	optimal	0.08798
ymn	obj	r_3331	optimal	0.08798
ymn	obj	r_3332	optimal	0.08798
ymn	obj	r_3333	optimal	0.08798
ymn	obj	r_3334	optimal	0.08798
ymn	obj	r_3335	optimal	0.08798
ymn	obj	r_3336	optimal	0.08798
ymn	obj	r_3337	optimal	0.08798
ymn	obj	r_3338	optimal	0.08798
ymn	obj	r_3339	optimal	0.08798
ymn	obj	r_3340	optimal	0.08798
ymn	obj	r_3341	optimal	0.08798
ymn	obj	r_3342	optimal	0.08798
ymn	obj	r_3343	optimal	0.08798
ymn	obj	r_3344	optimal	0.08798
ymn	obj	r_3345	optimal	0.08798
ymn	obj	r_3346	optimal	0.08798
ymn	obj	r_3347	optimal	0.08798
ymn	obj	r_3348	optimal	0.08798
ymn	obj	r_3349	optimal	0.08798
ymn	obj	r_3350	optimal	0.08798
ymn	obj	r_3351	optimal	0.08798
ymn	obj	r_3352	optimal	0.08798
ymn	obj	r_3353	optimal	0.08798
ymn	obj	r_3354	optimal	0.08798
ymn	obj	r_3355	optimal	0.08798
ymn	obj	r_3356	optimal	0.08798
ymn	obj	r_3357	optimal	0.08798
ymn	obj	r_3358	optimal	0.08798
ymn	obj	r_3359	optimal	0.08798
ymn	obj	r_3360	optimal	0.08798
ymn	obj	r_3361	optimal	0.08798
ymn	obj	r_3362	optimal	0.08798
ymn	obj	r_3363	optimal	0.08798
ymn	obj	r_3364	optimal	0.08798
ymn	obj	r_3365	optimal	0.08798
ymn	obj	r_3366	optimal	0.08798
ymn	obj	r_3367	optimal	0.08798
ymn	obj	r_3368	optimal	0.08798
ymn	obj	r_3369	optimal	0.08798
ymn	obj	r_3370	optimal	0.08798
ymn	obj	r_3371	optimal	0.08798
ymn	obj	r_3372	optimal	0.08798
ymn	obj	r_3373	optimal	0.08798
ymn	obj	r_3374	optimal	0.08798
ymn	obj	r_3375	optimal	0.08798
ymn	obj	r_3376	optimal	0.08798
ymn	obj	r_3377	optimal	0.08798
ymn	obj	r_3378	optimal	0.08798
ymn	obj	r_3379	optimal	0.08798
ymn	obj	r_3380	optimal	0.08798
ymn	obj	r_3381	optimal	0.08798
ymn	obj	r_3382	optimal	0.08798
ymn	obj	r_3383	optimal	0.08798
ymn	obj	r_3384	optimal	0.08798
ymn	obj	r_3385	optimal	0.08798
ymn	obj	r_3386	optimal	0.08798
ymn	obj	r_3387	optimal	0.08798
ymn	obj	r_3388	optimal	0.08798
ymn	obj	r_3389	optimal	0.08798
ymn	obj	r_3390	optimal	0.08798
ymn	obj	r_3391	optimal	0.08798
ymn	obj	r_3392	optimal	0.08798
ymn	obj	r_3393	optimal	0.08798
ymn	obj	r_3394	optimal	0.08798
ymn	obj	r_3395	optimal	0.08798
ymn	obj	r_3396	optimal	0.08798
ymn	obj	r_3397	optimal	0.08798
ymn	obj	r_3398	optimal	0.08798
ymn	obj	r_3399	optimal	0.08798
ymn	obj	r_3400	optimal	0.08798
ymn	obj	r_3401	optimal	0.08798
ymn	obj	r_3402	optimal	0.08798
ymn	obj	r_3403	optimal	0.08798
ymn	obj	r_3404	optimal	0.08798
ymn	obj	r_3405	optimal	0.08798
ymn	obj	r_3406	optimal	0.08798
ymn	obj	r_3407	optimal	0.08798
ymn	obj	r_3408	optimal	0.08798
ymn	obj	r_3409	optimal	0.08798
ymn	obj	r_3410	optimal	0.08798
ymn	obj	r_3411	optimal	0.08798
ymn	obj	r_3412	optimal	0.08798
ymn	obj	r_3413	optimal	0.08798
ymn	obj	r_3414	optimal	0.08798
ymn	obj	r_3415	optimal	0.08798
ymn	obj	r_3416	optimal	0.08798
ymn	obj	r_3417	optimal	0.08798
ymn	obj	r_3418	optimal	0.08798
ymn	obj	r_3419	optimal	0.08798
ymn	obj	r_3420	optimal	0.08798
ymn	obj	r_3421	optimal	0.08798
ymn	obj	r_3422	optimal	0.08798
ymn	obj	r_3423	optimal	0.08798
ymn	obj	r_3424	optimal	0.08798
ymn	obj	r_3425	optimal	0.08798
ymn	obj	r_3426	optimal	0.08798
ymn	obj	r_3427	optimal	0.08798
ymn	obj	r_3428	optimal	0.08798
ymn	obj	r_3429	optimal	0.08798
ymn	obj	r_3430	optimal	0.08798
ymn	obj	r_3431	optimal	0.08798
ymn	obj	r_3432	optimal	0.08798
ymn	obj	r_3433	optimal	0.08798
ymn	obj	r_3434	optimal	0.08798
ymn	obj	r_3435	optimal	0.08798
ymn	obj	r_3436	optimal	0.08798
ymn	obj	r_3437	optimal	0.08798
ymn	obj	r_3438	optimal	0.08798
ymn	obj	r_3439	optimal	0.08798
ymn	obj	r_3440	optimal	0.08798
ymn	obj	r_3441	optimal	0.08798
ymn	obj	r_3442	optimal	0.08798
ymn	obj	r_3443	optimal	0.08798
ymn	obj	r_3444	optimal	0.08798
ymn	obj	r_3445	optimal	0.08798
ymn	obj	r_3446	optimal	0.08798
ymn	obj	r_3447	optimal	0.08798
ymn	obj	r_3448	optimal	0.08798
ymn	obj	r_3449	optimal	0.08798
ymn	obj	r_3450	optimal	0.08798
ymn	obj	r_3451	optimal	0.08798
ymn	obj	r_3452	optimal	0.08798
ymn	obj	r_3453	optimal	0.08798
ymn	obj	r_3454	optimal	0.08798
ymn	obj	r_3455	optimal	0.08798
ymn	obj	r_3456	optimal	0.08798
ymn	obj	r_3457	optimal	0.08798
ymn	obj	r_3458	optimal	0.08798
ymn	obj	r_3459	optimal	0.08798
ymn	obj	r_3460	optimal	0.08798
ymn	obj	r_3461	optimal	0.08798
ymn	obj	r_3462	optimal	0.08798
ymn	obj	r_3463	optimal	0.08798
ymn	obj	r_3464	optimal	0.08798
ymn	obj	r_3465	optimal	0.08798
ymn	obj	r_3466	optimal	0.08798
ymn	obj	r_3467	optimal	0.08798
ymn	obj	r_3468	optimal	0.08798
ymn	obj	r_3469	optimal	0.08798
ymn	obj	r_3470	optimal	0.08798
ymn	obj	r_3471	optimal	0.08798
ymn	obj	r_3472	optimal	0.08798
ymn	obj	r_3473	optimal	0.08798
ymn	obj	r_3474	optimal	0.08798
ymn	obj	r_3475	optimal	0.08798
ymn	obj	r_3476	optimal	0.08798
ymn	obj	r_3477	optimal	0.08798
ymn	obj	r_3478	optimal	0.08798
ymn	obj	r_3479	optimal	0.08798
ymn	obj	r_3480	optimal	0.08798
ymn	obj	r_3481	optimal	0.08798
ymn	obj	r_3482	optimal	0.08798
ymn	obj	r_3483	optimal	0.08798
ymn	obj	r_3484	optimal	0.08798
ymn	obj	r_3485	optimal	0.08798
ymn	obj	r_3486	optimal	0.08798
ymn	obj	r_3487	optimal	0.08798
ymn	obj	r_3488	optimal	0.08798
ymn	obj	r_3489	optimal	0.08798
ymn	obj	r_3490	optimal	0.08798
ymn	obj	r_3491	optimal	0.08798
ymn	obj	r_3492	optimal	0.08798
ymn	obj	r_3493	optimal	0.08798
ymn	obj	r_3494	optimal	0.08798
ymn	obj	r_3495	optimal	0.08798
ymn	obj	r_3496	optimal	0.08798
ymn	obj	r_3497	optimal	0.08798
ymn	obj	r_3498	optimal	0.08798
ymn	obj	r_3499	optimal	0.08798
ymn	obj	r_3500	optimal	0.08798
ymn	obj	r_3501	optimal	0.08798
ymn	obj	r_3502	optimal	0.08798
ymn	obj	r_3503	optimal	0.08798
ymn	obj	r_3504	optimal	0.08798
ymn	obj	r_3505	optimal	0.08798
ymn	obj	r_3506	optimal	0.08798
ymn	obj	r_3507	optimal	0.08798
ymn	obj	r_3508	optimal	0.08798
ymn	obj	r_3509	optimal	0.08798
ymn	obj	r_3510	optimal	0.08798
ymn	obj	r_3511	optimal	0.08798
ymn	obj	r_3512	optimal	0.08798
ymn	obj	r_3513	optimal	0.08798
ymn	obj	r_3514	optimal	0.0
ymn	obj	r_3515	optimal	0.08798
ymn	obj	r_3516	optimal	0.08798
ymn	obj	r_3517	optimal	0.08798
ymn	obj	r_3518	optimal	0.08798
ymn	obj	r_3519	optimal	0.08798
ymn	obj	r_3520	optimal	0.08798
ymn	obj	r_3521	optimal	0.08798
ymn	obj	r_3522	optimal	0.08798
ymn	obj	r_3523	optimal	0.08798
ymn	obj	r_3524	optimal	0.08798
ymn	obj	r_3525	optimal	0.08798
ymn	obj	r_3526	optimal	0.087973
ymn	obj	r_3527	optimal	0.0
ymn	obj	r_3528	optimal	0.08798
ymn	obj	r_3529	optimal	0.0
ymn	obj	r_3530	optimal	0.0
ymn	obj	r_3531	optimal	0.0
ymn	obj	r_3532	optimal	0.0
ymn	obj	r_3533	optimal	0.0
ymn	obj	r_3534	optimal	0.087979
ymn	obj	r_3535	optimal	0.08798
ymn	obj	r_3536	optimal	0.08798
ymn	obj	r_3537	optimal	0.08798
ymn	obj	r_3538	optimal	0.0
ymn	obj	r_3539	optimal	0.08798
ymn	obj	r_3540	optimal	0.0
ymn	obj	r_3541	optimal	0.08798
ymn	obj	r_3542	optimal	0.08798
ymn	obj	r_3543	optimal	0.08798
ymn	obj	r_3544	optimal	0.08798
ymn	obj	r_3545	optimal	0.0
ymn	obj	r_3546	optimal	0.0
ymn	obj	r_3547	optimal	0.0
ymn	obj	r_3548	optimal	0.0
ymn	obj	r_3549	optimal	0.08798
ymn	obj	r_3550	optimal	0.08798
ymn	obj	r_3551	optimal	0.08798
ymn	obj	r_3552	optimal	0.08798
ymn	obj	r_3553	optimal	0.08798
ymn	obj	r_3554	optimal	0.08798
ymn	obj	r_3555	optimal	0.08798
ymn	obj	r_3556	optimal	0.08798
ymn	obj	r_3557	optimal	0.08798
ymn	obj	r_3558	optimal	0.08798
ymn	obj	r_3559	optimal	0.08798
ymn	obj	r_3560	optimal	0.08798
ymn	obj	r_3561	optimal	0.08798
ymn	obj	r_3562	optimal	0.087979
ymn	obj	r_3563	optimal	0.08798
ymn	obj	r_3564	optimal	0.08798
ymn	obj	r_3565	optimal	0.08798
ymn	obj	r_3566	optimal	0.08798
ymn	obj	r_3567	optimal	0.08798
ymn	obj	r_3568	optimal	0.08798
ymn	obj	r_3569	optimal	0.08798
ymn	obj	r_3570	optimal	0.08798
ymn	obj	r_3571	optimal	0.08798
ymn	obj	r_3572	optimal	0.08798
ymn	obj	r_3573	optimal	0.08798
ymn	obj	r_3574	optimal	0.08798
ymn	obj	r_3575	optimal	0.08798
ymn	obj	r_3576	optimal	0.08798
ymn	obj	r_3577	optimal	0.08798
ymn	obj	r_3578	optimal	0.08798
ymn	obj	r_3579	optimal	0.08798
ymn	obj	r_3580	optimal	0.08798
ymn	obj	r_3581	optimal	0.08798
ymn	obj	r_3582	optimal	0.08798
ymn	obj	r_3583	optimal	0.08798
ymn	obj	r_3584	optimal	0.08798
ymn	obj	r_3585	optimal	0.08798
ymn	obj	r_3586	optimal	0.08798
ymn	obj	r_3587	optimal	0.08798
ymn	obj	r_3588	optimal	0.08798
ymn	obj	r_3589	optimal	0.08798
ymn	obj	r_3590	optimal	0.08798
ymn	obj	r_3591	optimal	0.08798
ymn	obj	r_3592	optimal	0.08798
ymn	obj	r_3593	optimal	0.08798
ymn	obj	r_3594	optimal	0.08798
ymn	obj	r_3595	optimal	0.08798
ymn	obj	r_3596	optimal	0.08798
ymn	obj	r_3597	optimal	0.08798
ymn	obj	r_3598	optimal	0.08798
ymn	obj	r_3599	optimal	0.08798
ymn	obj	r_3600	optimal	0.08798
ymn	obj	r_3601	optimal	0.08798
ymn	obj	r_3602	optimal	0.08798
ymn	obj	r_3603	optimal	0.08798
ymn	obj	r_3604	optimal	0.08798
ymn	obj	r_3605	optimal	0.08798
ymn	obj	r_3606	optimal	0.08798
ymn	obj	r_3607	optimal	0.08798
ymn	obj	r_3608	optimal	0.08798
ymn	obj	r_3609	optimal	0.08798
ymn	obj	r_3610	optimal	0.08798
ymn	obj	r_3611	optimal	0.08798
ymn	obj	r_3612	optimal	0.08798
ymn	obj	r_3613	optimal	0.08798
ymn	obj	r_3614	optimal	0.08798
ymn	obj	r_3615	optimal	0.08798
ymn	obj	r_3616	optimal	0.08798
ymn	obj	r_3617	optimal	0.08798
ymn	obj	r_3618	optimal	0.08798
ymn	obj	r_3619	optimal	0.08798
ymn	obj	r_3620	optimal	0.08798
ymn	obj	r_3621	optimal	0.08798
ymn	obj	r_3622	optimal	0.08798
ymn	obj	r_3623	optimal	0.08798
ymn	obj	r_3624	optimal	0.08798
ymn	obj	r_3625	optimal	0.08798
ymn	obj	r_3626	optimal	0.08798
ymn	obj	r_3627	optimal	0.08798
ymn	obj	r_3628	optimal	0.08798
ymn	obj	r_3629	optimal	0.08798
ymn	obj	r_3630	optimal	0.08798
ymn	obj	r_3631	optimal	0.08798
ymn	obj	r_3632	optimal	0.08798
ymn	obj	r_3633	optimal	0.08798
ymn	obj	r_3634	optimal	0.08798
ymn	obj	r_3635	optimal	0.08798
ymn	obj	r_3636	optimal	0.08798
ymn	obj	r_3637	optimal	0.08798
ymn	obj	r_3638	optimal	0.08798
ymn	obj	r_3639	optimal	0.08798
ymn	obj	r_3640	optimal	0.08798
ymn	obj	r_3641	optimal	0.08798
ymn	obj	r_3642	optimal	0.08798
ymn	obj	r_3643	optimal	0.08798
ymn	obj	r_3644	optimal	0.08798
ymn	obj	r_3645	optimal	0.08798
ymn	obj	r_3646	optimal	0.08798
ymn	obj	r_3647	optimal	0.08798
ymn	obj	r_3648	optimal	0.08798
ymn	obj	r_3649	optimal	0.08798
ymn	obj	r_3650	optimal	0.08798
ymn	obj	r_3651	optimal	0.08798
ymn	obj	r_3652	optimal	0.08798
ymn	obj	r_3653	optimal	0.08798
ymn	obj	r_3654	optimal	0.08798
ymn	obj	r_3655	optimal	0.08798
ymn	obj	r_3656	optimal	0.08798
ymn	obj	r_3657	optimal	0.08798
ymn	obj	r_3658	optimal	0.08798
ymn	obj	r_3659	optimal	0.08798
ymn	obj	r_3660	optimal	0.08798
ymn	obj	r_3661	optimal	0.08798
ymn	obj	r_3662	optimal	0.08798
ymn	obj	r_3663	optimal	0.08798
ymn	obj	r_3664	optimal	0.08798
ymn	obj	r_3665	optimal	0.08798
ymn	obj	r_3666	optimal	0.08798
ymn	obj	r_3667	optimal	0.08798
ymn	obj	r_3668	optimal	0.08798
ymn	obj	r_3669	optimal	0.08798
ymn	obj	r_3670	optimal	0.08798
ymn	obj	r_3671	optimal	0.08798
ymn	obj	r_3672	optimal	0.08798
ymn	obj	r_3673	optimal	0.08798
ymn	obj	r_3674	optimal	0.08798
ymn	obj	r_3675	optimal	0.08798
ymn	obj	r_3676	optimal	0.08798
ymn	obj	r_3677	optimal	0.08798
ymn	obj	r_3678	optimal	0.08798
ymn	obj	r_3679	optimal	0.08798
ymn	obj	r_3680	optimal	0.08798
ymn	obj	r_3681	optimal	0.08798
ymn	obj	r_3682	optimal	0.08798
ymn	obj	r_3683	optimal	0.08798
ymn	obj	r_3684	optimal	0.08798
ymn	obj	r_3685	optimal	0.08798
ymn	obj	r_3686	optimal	0.08798
ymn	obj	r_3687	optimal	0.08798
ymn	obj	r_3688	optimal	0.08798
ymn	obj	r_3689	optimal	0.08798
ymn	obj	r_3690	optimal	0.08798
ymn	obj	r_3691	optimal	0.08798
ymn	obj	r_3692	optimal	0.08798
ymn	obj	r_3693	optimal	0.08798
ymn	obj	r_3694	optimal	0.08798
ymn	obj	r_3695	optimal	0.08798
ymn	obj	r_3696	optimal	0.08798
ymn	obj	r_3697	optimal	0.08798
ymn	obj	r_3698	optimal	0.08798
ymn	obj	r_3699	optimal	0.08798
ymn	obj	r_3700	optimal	0.08798
ymn	obj	r_3701	optimal	0.08798
ymn	obj	r_3702	optimal	0.08798
ymn	obj	r_3703	optimal	0.08798
ymn	obj	r_3704	optimal	0.08798
ymn	obj	r_3705	optimal	0.08798
ymn	obj	r_3706	optimal	0.08798
ymn	obj	r_3707	optimal	0.08798
ymn	obj	r_3708	optimal	0.08798
ymn	obj	r_3709	optimal	0.08798
ymn	obj	r_3710	optimal	0.08798
ymn	obj	r_3711	optimal	0.08798
ymn	obj	r_3712	optimal	0.08798
ymn	obj	r_3713	optimal	0.08798
ymn	obj	r_3714	optimal	0.08798
ymn	obj	r_3715	optimal	0.08798
ymn	obj	r_3716	optimal	0.08798
ymn	obj	r_3717	optimal	0.08798
ymn	obj	r_3718	optimal	0.08798
