model	objective	reaction	status	minimum	maximum
ymn	obj	r_2100	infeasible		
ymn	obj	r_2101	infeasible		
ymn	obj	r_2102	infeasible		
ymn	obj	r_2103	infeasible		
ymn	obj	r_2104	infeasible		
ymn	obj	r_2105	infeasible		
ymn	obj	r_2106	infeasible		
ymn	obj	r_2107	infeasible		
ymn	obj	r_2108	infeasible		
ymn	obj	r_2110	infeasible		
ymn	obj	r_2111	infeasible		
ymn	obj	r_2112	infeasible		
ymn	obj	r_2113	infeasible		
ymn	obj	r_2114	infeasible		
ymn	obj	r_2115	infeasible		
ymn	obj	r_2116	infeasible		
ymn	obj	r_2117	infeasible		
ymn	obj	r_2118	infeasible		
ymn	obj	r_2119	infeasible		
ymn	obj	r_2125	infeasible		
ymn	obj	r_2126	infeasible		
ymn	obj	r_2129	infeasible		
ymn	obj	r_2131	infeasible		
ymn	obj	r_2132	infeasible		
ymn	obj	r_2133	infeasible		
ymn	obj	r_2134	infeasible		
ymn	obj	r_2136	infeasible		
ymn	obj	r_2137	infeasible		
ymn	obj	r_2139	infeasible		
ymn	obj	r_2140	infeasible		
ymn	obj	r_2141	infeasible		
ymn	obj	r_2142	infeasible		
ymn	obj	r_2143	infeasible		
ymn	obj	r_2144	infeasible		
ymn	obj	r_2145	infeasible		
ymn	obj	r_2146	infeasible		
ymn	obj	r_2147	infeasible		
ymn	obj	r_2148	infeasible		
ymn	obj	r_2149	infeasible		
ymn	obj	r_2150	infeasible		
ymn	obj	r_2151	infeasible		
ymn	obj	r_2152	infeasible		
ymn	obj	r_2153	infeasible		
ymn	obj	r_2154	infeasible		
ymn	obj	r_2155	infeasible		
ymn	obj	r_2156	infeasible		
ymn	obj	r_2157	infeasible		
ymn	obj	r_2158	infeasible		
ymn	obj	r_2159	infeasible		
ymn	obj	r_2160	infeasible		
ymn	obj	r_2161	infeasible		
ymn	obj	r_2162	infeasible		
ymn	obj	r_2163	infeasible		
ymn	obj	r_2164	infeasible		
ymn	obj	r_2165	infeasible		
ymn	obj	r_2166	infeasible		
ymn	obj	r_2167	infeasible		
ymn	obj	r_2168	infeasible		
ymn	obj	r_2169	infeasible		
ymn	obj	r_2170	infeasible		
ymn	obj	r_2171	infeasible		
ymn	obj	r_2172	infeasible		
ymn	obj	r_2173	infeasible		
ymn	obj	r_2174	infeasible		
ymn	obj	r_2175	infeasible		
ymn	obj	r_2176	infeasible		
ymn	obj	r_2177	infeasible		
ymn	obj	r_2178	infeasible		
ymn	obj	r_2179	infeasible		
ymn	obj	r_2180	infeasible		
ymn	obj	r_2181	infeasible		
ymn	obj	r_2182	infeasible		
ymn	obj	r_2183	infeasible		
ymn	obj	r_2184	infeasible		
ymn	obj	r_2185	infeasible		
ymn	obj	r_2186	infeasible		
ymn	obj	r_2187	infeasible		
ymn	obj	r_2188	infeasible		
ymn	obj	r_2189	infeasible		
ymn	obj	r_2190	infeasible		
ymn	obj	r_2191	infeasible		
ymn	obj	r_2192	infeasible		
ymn	obj	r_2193	infeasible		
ymn	obj	r_2194	infeasible		
ymn	obj	r_2195	infeasible		
ymn	obj	r_2196	infeasible		
ymn	obj	r_2197	infeasible		
ymn	obj	r_2198	infeasible		
ymn	obj	r_2199	infeasible		
ymn	obj	r_2200	infeasible		
ymn	obj	r_2201	infeasible		
ymn	obj	r_2202	infeasible		
ymn	obj	r_2203	infeasible		
ymn	obj	r_2204	infeasible		
ymn	obj	r_2205	infeasible		
ymn	obj	r_2206	infeasible		
ymn	obj	r_2207	infeasible		
ymn	obj	r_2208	infeasible		
ymn	obj	r_2209	infeasible		
ymn	obj	r_2210	infeasible		
ymn	obj	r_2211	infeasible		
ymn	obj	r_2212	infeasible		
ymn	obj	r_2213	infeasible		
ymn	obj	r_2214	infeasible		
ymn	obj	r_2215	infeasible		
ymn	obj	r_2216	infeasible		
ymn	obj	r_2217	infeasible		
ymn	obj	r_2218	infeasible		
ymn	obj	r_2219	infeasible		
ymn	obj	r_2220	infeasible		
ymn	obj	r_2221	infeasible		
ymn	obj	r_2222	infeasible		
ymn	obj	r_2223	infeasible		
ymn	obj	r_2224	infeasible		
ymn	obj	r_2225	infeasible		
ymn	obj	r_2226	infeasible		
ymn	obj	r_2227	infeasible		
ymn	obj	r_2228	infeasible		
ymn	obj	r_2229	infeasible		
ymn	obj	r_2230	infeasible		
ymn	obj	r_2231	infeasible		
ymn	obj	r_2232	infeasible		
ymn	obj	r_2233	infeasible		
ymn	obj	r_2234	infeasible		
ymn	obj	r_2235	infeasible		
ymn	obj	r_2236	infeasible		
ymn	obj	r_2237	infeasible		
ymn	obj	r_2238	infeasible		
ymn	obj	r_2239	infeasible		
ymn	obj	r_2240	infeasible		
ymn	obj	r_2241	infeasible		
ymn	obj	r_2242	infeasible		
ymn	obj	r_2243	infeasible		
ymn	obj	r_2244	infeasible		
ymn	obj	r_2245	infeasible		
ymn	obj	r_2246	infeasible		
ymn	obj	r_2247	infeasible		
ymn	obj	r_2248	infeasible		
ymn	obj	r_2249	infeasible		
ymn	obj	r_2250	infeasible		
ymn	obj	r_2251	infeasible		
ymn	obj	r_2252	infeasible		
ymn	obj	r_2253	infeasible		
ymn	obj	r_2254	infeasible		
ymn	obj	r_2255	infeasible		
ymn	obj	r_2256	infeasible		
ymn	obj	r_2257	infeasible		
ymn	obj	r_2258	infeasible		
ymn	obj	r_2259	infeasible		
ymn	obj	r_2260	infeasible		
ymn	obj	r_2261	infeasible		
ymn	obj	r_2262	infeasible		
ymn	obj	r_2263	infeasible		
ymn	obj	r_2264	infeasible		
ymn	obj	r_2265	infeasible		
ymn	obj	r_2266	infeasible		
ymn	obj	r_2267	infeasible		
ymn	obj	r_2268	infeasible		
ymn	obj	r_2269	infeasible		
ymn	obj	r_2270	infeasible		
ymn	obj	r_2271	infeasible		
ymn	obj	r_2272	infeasible		
ymn	obj	r_2273	infeasible		
ymn	obj	r_2274	infeasible		
ymn	obj	r_2275	infeasible		
ymn	obj	r_2276	infeasible		
ymn	obj	r_2277	infeasible		
ymn	obj	r_2278	infeasible		
ymn	obj	r_2279	infeasible		
ymn	obj	r_2280	infeasible		
ymn	obj	r_2281	infeasible		
ymn	obj	r_2282	infeasible		
ymn	obj	r_2283	infeasible		
ymn	obj	r_2284	infeasible		
ymn	obj	r_2285	infeasible		
ymn	obj	r_2286	infeasible		
ymn	obj	r_2287	infeasible		
ymn	obj	r_2288	infeasible		
ymn	obj	r_2289	infeasible		
ymn	obj	r_2290	infeasible		
ymn	obj	r_2291	infeasible		
ymn	obj	r_2292	infeasible		
ymn	obj	r_2293	infeasible		
ymn	obj	r_2294	infeasible		
ymn	obj	r_2295	infeasible		
ymn	obj	r_2296	infeasible		
ymn	obj	r_2297	infeasible		
ymn	obj	r_2298	infeasible		
ymn	obj	r_2299	infeasible		
ymn	obj	r_2300	infeasible		
ymn	obj	r_2301	infeasible		
ymn	obj	r_2302	infeasible		
ymn	obj	r_2303	infeasible		
ymn	obj	r_2304	infeasible		
ymn	obj	r_2305	infeasible		
ymn	obj	r_2308	infeasible		
ymn	obj	r_2309	infeasible		
ymn	obj	r_2310	infeasible		
ymn	obj	r_2311	infeasible		
ymn	obj	r_2312	infeasible		
ymn	obj	r_2313	infeasible		
ymn	obj	r_2314	infeasible		
ymn	obj	r_2315	infeasible		
ymn	obj	r_2316	infeasible		
ymn	obj	r_2317	infeasible		
ymn	obj	r_2318	infeasible		
ymn	obj	r_2319	infeasible		
ymn	obj	r_2320	infeasible		
ymn	obj	r_2321	infeasible		
ymn	obj	r_2322	infeasible		
ymn	obj	r_2323	infeasible		
ymn	obj	r_2324	infeasible		
ymn	obj	r_2325	infeasible		
ymn	obj	r_2326	infeasible		
ymn	obj	r_2327	infeasible		
ymn	obj	r_2328	infeasible		
ymn	obj	r_2329	infeasible		
ymn	obj	r_2330	infeasible		
ymn	obj	r_2331	infeasible		
ymn	obj	r_2332	infeasible		
ymn	obj	r_2333	infeasible		
ymn	obj	r_2334	infeasible		
ymn	obj	r_2335	infeasible		
ymn	obj	r_2336	infeasible		
ymn	obj	r_2337	infeasible		
ymn	obj	r_2338	infeasible		
ymn	obj	r_2339	infeasible		
ymn	obj	r_2340	infeasible		
ymn	obj	r_2341	infeasible		
ymn	obj	r_2342	infeasible		
ymn	obj	r_2343	infeasible		
ymn	obj	r_2344	infeasible		
ymn	obj	r_2345	infeasible		
ymn	obj	r_2346	infeasible		
ymn	obj	r_2347	infeasible		
ymn	obj	r_2348	infeasible		
ymn	obj	r_2349	infeasible		
ymn	obj	r_2350	infeasible		
ymn	obj	r_2351	infeasible		
ymn	obj	r_2352	infeasible		
ymn	obj	r_2353	infeasible		
ymn	obj	r_2354	infeasible		
ymn	obj	r_2355	infeasible		
ymn	obj	r_2356	infeasible		
ymn	obj	r_2357	infeasible		
ymn	obj	r_2358	infeasible		
ymn	obj	r_2359	infeasible		
ymn	obj	r_2360	infeasible		
ymn	obj	r_2361	infeasible		
ymn	obj	r_2362	infeasible		
ymn	obj	r_2363	infeasible		
ymn	obj	r_2364	infeasible		
ymn	obj	r_2365	infeasible		
ymn	obj	r_2366	infeasible		
ymn	obj	r_2367	infeasible		
ymn	obj	r_2368	infeasible		
ymn	obj	r_2369	infeasible		
ymn	obj	r_2370	infeasible		
ymn	obj	r_2371	infeasible		
ymn	obj	r_2372	infeasible		
ymn	obj	r_2373	infeasible		
ymn	obj	r_2374	infeasible		
ymn	obj	r_2375	infeasible		
ymn	obj	r_2376	infeasible		
ymn	obj	r_2377	infeasible		
ymn	obj	r_2378	infeasible		
ymn	obj	r_2379	infeasible		
ymn	obj	r_2380	infeasible		
ymn	obj	r_2381	infeasible		
ymn	obj	r_2382	infeasible		
ymn	obj	r_2383	infeasible		
ymn	obj	r_2384	infeasible		
ymn	obj	r_2385	infeasible		
ymn	obj	r_2386	infeasible		
ymn	obj	r_2387	infeasible		
ymn	obj	r_2388	infeasible		
ymn	obj	r_2389	infeasible		
ymn	obj	r_2390	infeasible		
ymn	obj	r_2391	infeasible		
ymn	obj	r_2392	infeasible		
ymn	obj	r_2393	infeasible		
ymn	obj	r_2394	infeasible		
ymn	obj	r_2395	infeasible		
ymn	obj	r_2396	infeasible		
ymn	obj	r_2397	infeasible		
ymn	obj	r_2398	infeasible		
ymn	obj	r_2399	infeasible		
ymn	obj	r_2400	infeasible		
ymn	obj	r_2401	infeasible		
ymn	obj	r_2402	infeasible		
ymn	obj	r_2403	infeasible		
ymn	obj	r_2404	infeasible		
ymn	obj	r_2405	infeasible		
ymn	obj	r_2406	infeasible		
ymn	obj	r_2407	infeasible		
ymn	obj	r_2408	infeasible		
ymn	obj	r_2409	infeasible		
ymn	obj	r_2410	infeasible		
ymn	obj	r_2411	infeasible		
ymn	obj	r_2412	infeasible		
ymn	obj	r_2413	infeasible		
ymn	obj	r_2414	infeasible		
ymn	obj	r_2415	infeasible		
ymn	obj	r_2416	infeasible		
ymn	obj	r_2417	infeasible		
ymn	obj	r_2418	infeasible		
ymn	obj	r_2419	infeasible		
ymn	obj	r_2420	infeasible		
ymn	obj	r_2421	infeasible		
ymn	obj	r_2422	infeasible		
ymn	obj	r_2423	infeasible		
ymn	obj	r_2424	infeasible		
ymn	obj	r_2425	infeasible		
ymn	obj	r_2426	infeasible		
ymn	obj	r_2427	infeasible		
ymn	obj	r_2428	infeasible		
ymn	obj	r_2429	infeasible		
ymn	obj	r_2430	infeasible		
ymn	obj	r_2431	infeasible		
ymn	obj	r_2432	infeasible		
ymn	obj	r_2433	infeasible		
ymn	obj	r_2434	infeasible		
ymn	obj	r_2435	infeasible		
ymn	obj	r_2436	infeasible		
ymn	obj	r_2437	infeasible		
ymn	obj	r_2438	infeasible		
ymn	obj	r_2439	infeasible		
ymn	obj	r_2440	infeasible		
ymn	obj	r_2441	infeasible		
ymn	obj	r_2442	infeasible		
ymn	obj	r_2443	infeasible		
ymn	obj	r_2444	infeasible		
ymn	obj	r_2445	infeasible		
ymn	obj	r_2446	infeasible		
ymn	obj	r_2447	infeasible		
ymn	obj	r_2448	infeasible		
ymn	obj	r_2449	infeasible		
ymn	obj	r_2450	infeasible		
ymn	obj	r_2451	infeasible		
ymn	obj	r_2452	infeasible		
ymn	obj	r_2453	infeasible		
ymn	obj	r_2454	infeasible		
ymn	obj	r_2455	infeasible		
ymn	obj	r_2456	infeasible		
ymn	obj	r_2457	infeasible		
ymn	obj	r_2458	infeasible		
ymn	obj	r_2459	infeasible		
ymn	obj	r_2460	infeasible		
ymn	obj	r_2461	infeasible		
ymn	obj	r_2462	infeasible		
ymn	obj	r_2463	infeasible		
ymn	obj	r_2464	infeasible		
ymn	obj	r_2465	infeasible		
ymn	obj	r_2466	infeasible		
ymn	obj	r_2467	infeasible		
ymn	obj	r_2468	infeasible		
ymn	obj	r_2469	infeasible		
ymn	obj	r_2470	infeasible		
ymn	obj	r_2471	infeasible		
ymn	obj	r_2472	infeasible		
ymn	obj	r_2473	infeasible		
ymn	obj	r_2474	infeasible		
ymn	obj	r_2475	infeasible		
ymn	obj	r_2476	infeasible		
ymn	obj	r_2477	infeasible		
ymn	obj	r_2478	infeasible		
ymn	obj	r_2479	infeasible		
ymn	obj	r_2480	infeasible		
ymn	obj	r_2481	infeasible		
ymn	obj	r_2482	infeasible		
ymn	obj	r_2483	infeasible		
ymn	obj	r_2484	infeasible		
ymn	obj	r_2485	infeasible		
ymn	obj	r_2486	infeasible		
ymn	obj	r_2487	infeasible		
ymn	obj	r_2488	infeasible		
ymn	obj	r_2489	infeasible		
ymn	obj	r_2490	infeasible		
ymn	obj	r_2491	infeasible		
ymn	obj	r_2492	infeasible		
ymn	obj	r_2493	infeasible		
ymn	obj	r_2494	infeasible		
ymn	obj	r_2495	infeasible		
ymn	obj	r_2496	infeasible		
ymn	obj	r_2497	infeasible		
ymn	obj	r_2498	infeasible		
ymn	obj	r_2499	infeasible		
ymn	obj	r_2500	infeasible		
ymn	obj	r_2501	infeasible		
ymn	obj	r_2502	infeasible		
ymn	obj	r_2503	infeasible		
ymn	obj	r_2504	infeasible		
ymn	obj	r_2505	infeasible		
ymn	obj	r_2506	infeasible		
ymn	obj	r_2507	infeasible		
ymn	obj	r_2508	infeasible		
ymn	obj	r_2509	infeasible		
ymn	obj	r_2510	infeasible		
ymn	obj	r_2511	infeasible		
ymn	obj	r_2512	infeasible		
ymn	obj	r_2513	infeasible		
ymn	obj	r_2514	infeasible		
ymn	obj	r_2515	infeasible		
ymn	obj	r_2516	infeasible		
ymn	obj	r_2517	infeasible		
ymn	obj	r_2518	infeasible		
ymn	obj	r_2519	infeasible		
ymn	obj	r_2520	infeasible		
ymn	obj	r_2521	infeasible		
ymn	obj	r_2522	infeasible		
ymn	obj	r_2523	infeasible		
ymn	obj	r_2524	infeasible		
ymn	obj	r_2525	infeasible		
ymn	obj	r_2526	infeasible		
ymn	obj	r_2527	infeasible		
ymn	obj	r_2528	infeasible		
ymn	obj	r_2529	infeasible		
ymn	obj	r_2530	infeasible		
ymn	obj	r_2531	infeasible		
ymn	obj	r_2532	infeasible		
ymn	obj	r_2533	infeasible		
ymn	obj	r_2534	infeasible		
ymn	obj	r_2535	infeasible		
ymn	obj	r_2536	infeasible		
ymn	obj	r_2537	infeasible		
ymn	obj	r_2538	infeasible		
ymn	obj	r_2539	infeasible		
ymn	obj	r_2540	infeasible		
ymn	obj	r_2541	infeasible		
ymn	obj	r_2542	infeasible		
ymn	obj	r_2543	infeasible		
ymn	obj	r_2544	infeasible		
ymn	obj	r_2545	infeasible		
ymn	obj	r_2546	infeasible		
ymn	obj	r_2547	infeasible		
ymn	obj	r_2548	infeasible		
ymn	obj	r_2549	infeasible		
ymn	obj	r_2550	infeasible		
ymn	obj	r_2551	infeasible		
ymn	obj	r_2552	infeasible		
ymn	obj	r_2553	infeasible		
ymn	obj	r_2554	infeasible		
ymn	obj	r_2555	infeasible		
ymn	obj	r_2556	infeasible		
ymn	obj	r_2557	infeasible		
ymn	obj	r_2558	infeasible		
ymn	obj	r_2559	infeasible		
ymn	obj	r_2560	infeasible		
ymn	obj	r_2561	infeasible		
ymn	obj	r_2562	infeasible		
ymn	obj	r_2563	infeasible		
ymn	obj	r_2564	infeasible		
ymn	obj	r_2565	infeasible		
ymn	obj	r_2566	infeasible		
ymn	obj	r_2567	infeasible		
ymn	obj	r_2568	infeasible		
ymn	obj	r_2569	infeasible		
ymn	obj	r_2570	infeasible		
ymn	obj	r_2571	infeasible		
ymn	obj	r_2572	infeasible		
ymn	obj	r_2573	infeasible		
ymn	obj	r_2574	infeasible		
ymn	obj	r_2575	infeasible		
ymn	obj	r_2576	infeasible		
ymn	obj	r_2577	infeasible		
ymn	obj	r_2578	infeasible		
ymn	obj	r_2579	infeasible		
ymn	obj	r_2580	infeasible		
ymn	obj	r_2581	infeasible		
ymn	obj	r_2582	infeasible		
ymn	obj	r_2583	infeasible		
ymn	obj	r_2584	infeasible		
ymn	obj	r_2585	infeasible		
ymn	obj	r_2586	infeasible		
ymn	obj	r_2587	infeasible		
ymn	obj	r_2588	infeasible		
ymn	obj	r_2589	infeasible		
ymn	obj	r_2590	infeasible		
ymn	obj	r_2591	infeasible		
ymn	obj	r_2592	infeasible		
ymn	obj	r_2593	infeasible		
ymn	obj	r_2594	infeasible		
ymn	obj	r_2595	infeasible		
ymn	obj	r_2596	infeasible		
ymn	obj	r_2597	infeasible		
ymn	obj	r_2598	infeasible		
ymn	obj	r_2599	infeasible		
ymn	obj	r_2600	infeasible		
ymn	obj	r_2601	infeasible		
ymn	obj	r_2602	infeasible		
ymn	obj	r_2603	infeasible		
ymn	obj	r_2604	infeasible		
ymn	obj	r_2605	infeasible		
ymn	obj	r_2606	infeasible		
ymn	obj	r_2607	infeasible		
ymn	obj	r_2608	infeasible		
ymn	obj	r_2609	infeasible		
ymn	obj	r_2610	infeasible		
ymn	obj	r_2611	infeasible		
ymn	obj	r_2612	infeasible		
ymn	obj	r_2613	infeasible		
ymn	obj	r_2614	infeasible		
ymn	obj	r_2615	infeasible		
ymn	obj	r_2616	infeasible		
ymn	obj	r_2617	infeasible		
ymn	obj	r_2618	infeasible		
ymn	obj	r_2619	infeasible		
ymn	obj	r_2620	infeasible		
ymn	obj	r_2621	infeasible		
ymn	obj	r_2622	infeasible		
ymn	obj	r_2623	infeasible		
ymn	obj	r_2624	infeasible		
ymn	obj	r_2625	infeasible		
ymn	obj	r_2626	infeasible		
ymn	obj	r_2627	infeasible		
ymn	obj	r_2628	infeasible		
ymn	obj	r_2629	infeasible		
ymn	obj	r_2630	infeasible		
ymn	obj	r_2631	infeasible		
ymn	obj	r_2632	infeasible		
ymn	obj	r_2633	infeasible		
ymn	obj	r_2634	infeasible		
ymn	obj	r_2635	infeasible		
ymn	obj	r_2636	infeasible		
ymn	obj	r_2637	infeasible		
ymn	obj	r_2638	infeasible		
ymn	obj	r_2639	infeasible		
ymn	obj	r_2640	infeasible		
ymn	obj	r_2641	infeasible		
ymn	obj	r_2642	infeasible		
ymn	obj	r_2643	infeasible		
ymn	obj	r_2644	infeasible		
ymn	obj	r_2645	infeasible		
ymn	obj	r_2646	infeasible		
ymn	obj	r_2647	infeasible		
ymn	obj	r_2648	infeasible		
ymn	obj	r_2649	infeasible		
ymn	obj	r_2650	infeasible		
ymn	obj	r_2651	infeasible		
ymn	obj	r_2652	infeasible		
ymn	obj	r_2653	infeasible		
ymn	obj	r_2654	infeasible		
ymn	obj	r_2655	infeasible		
ymn	obj	r_2656	infeasible		
ymn	obj	r_2657	infeasible		
ymn	obj	r_2658	infeasible		
ymn	obj	r_2659	infeasible		
ymn	obj	r_2660	infeasible		
ymn	obj	r_2661	infeasible		
ymn	obj	r_2662	infeasible		
ymn	obj	r_2663	infeasible		
ymn	obj	r_2664	infeasible		
ymn	obj	r_2665	infeasible		
ymn	obj	r_2666	infeasible		
ymn	obj	r_2667	infeasible		
ymn	obj	r_2668	infeasible		
ymn	obj	r_2669	infeasible		
ymn	obj	r_2670	infeasible		
ymn	obj	r_2671	infeasible		
ymn	obj	r_2672	infeasible		
ymn	obj	r_2673	infeasible		
ymn	obj	r_2674	infeasible		
ymn	obj	r_2675	infeasible		
ymn	obj	r_2676	infeasible		
ymn	obj	r_2677	infeasible		
ymn	obj	r_2678	infeasible		
ymn	obj	r_2679	infeasible		
ymn	obj	r_2680	infeasible		
ymn	obj	r_2681	infeasible		
ymn	obj	r_2682	infeasible		
ymn	obj	r_2683	infeasible		
ymn	obj	r_2684	infeasible		
ymn	obj	r_2685	infeasible		
ymn	obj	r_2686	infeasible		
ymn	obj	r_2687	infeasible		
ymn	obj	r_2688	infeasible		
ymn	obj	r_2689	infeasible		
ymn	obj	r_2690	infeasible		
ymn	obj	r_2691	infeasible		
ymn	obj	r_2692	infeasible		
ymn	obj	r_2693	infeasible		
ymn	obj	r_2694	infeasible		
ymn	obj	r_2695	infeasible		
ymn	obj	r_2696	infeasible		
ymn	obj	r_2697	infeasible		
ymn	obj	r_2698	infeasible		
ymn	obj	r_2699	infeasible		
ymn	obj	r_2700	infeasible		
ymn	obj	r_2701	infeasible		
ymn	obj	r_2702	infeasible		
ymn	obj	r_2703	infeasible		
ymn	obj	r_2704	infeasible		
ymn	obj	r_2705	infeasible		
ymn	obj	r_2706	infeasible		
ymn	obj	r_2707	infeasible		
ymn	obj	r_2708	infeasible		
ymn	obj	r_2709	infeasible		
ymn	obj	r_2710	infeasible		
ymn	obj	r_2711	infeasible		
ymn	obj	r_2712	infeasible		
ymn	obj	r_2713	infeasible		
ymn	obj	r_2714	infeasible		
ymn	obj	r_2715	infeasible		
ymn	obj	r_2716	infeasible		
ymn	obj	r_2717	infeasible		
ymn	obj	r_2718	infeasible		
ymn	obj	r_2719	infeasible		
ymn	obj	r_2720	infeasible		
ymn	obj	r_2721	infeasible		
ymn	obj	r_2722	infeasible		
ymn	obj	r_2723	infeasible		
ymn	obj	r_2724	infeasible		
ymn	obj	r_2725	infeasible		
ymn	obj	r_2726	infeasible		
ymn	obj	r_2727	infeasible		
ymn	obj	r_2728	infeasible		
ymn	obj	r_2729	infeasible		
ymn	obj	r_2730	infeasible		
ymn	obj	r_2731	infeasible		
ymn	obj	r_2732	infeasible		
ymn	obj	r_2733	infeasible		
ymn	obj	r_2734	infeasible		
ymn	obj	r_2735	infeasible		
ymn	obj	r_2736	infeasible		
ymn	obj	r_2737	infeasible		
ymn	obj	r_2738	infeasible		
ymn	obj	r_2739	infeasible		
ymn	obj	r_2740	infeasible		
ymn	obj	r_2741	infeasible		
ymn	obj	r_2742	infeasible		
ymn	obj	r_2743	infeasible		
ymn	obj	r_2744	infeasible		
ymn	obj	r_2745	infeasible		
ymn	obj	r_2746	infeasible		
ymn	obj	r_2747	infeasible		
ymn	obj	r_2748	infeasible		
ymn	obj	r_2749	infeasible		
ymn	obj	r_2750	infeasible		
ymn	obj	r_2751	infeasible		
ymn	obj	r_2752	infeasible		
ymn	obj	r_2753	infeasible		
ymn	obj	r_2754	infeasible		
ymn	obj	r_2755	infeasible		
ymn	obj	r_2756	infeasible		
ymn	obj	r_2757	infeasible		
ymn	obj	r_2758	infeasible		
ymn	obj	r_2759	infeasible		
ymn	obj	r_2760	infeasible		
ymn	obj	r_2761	infeasible		
ymn	obj	r_2762	infeasible		
ymn	obj	r_2763	infeasible		
ymn	obj	r_2764	infeasible		
ymn	obj	r_2765	infeasible		
ymn	obj	r_2766	infeasible		
ymn	obj	r_2767	infeasible		
ymn	obj	r_2768	infeasible		
ymn	obj	r_2769	infeasible		
ymn	obj	r_2770	infeasible		
ymn	obj	r_2771	infeasible		
ymn	obj	r_2772	infeasible		
ymn	obj	r_2773	infeasible		
ymn	obj	r_2774	infeasible		
ymn	obj	r_2775	infeasible		
ymn	obj	r_2776	infeasible		
ymn	obj	r_2777	infeasible		
ymn	obj	r_2778	infeasible		
ymn	obj	r_2779	infeasible		
ymn	obj	r_2780	infeasible		
ymn	obj	r_2781	infeasible		
ymn	obj	r_2782	infeasible		
ymn	obj	r_2783	infeasible		
ymn	obj	r_2784	infeasible		
ymn	obj	r_2785	infeasible		
ymn	obj	r_2786	infeasible		
ymn	obj	r_2787	infeasible		
ymn	obj	r_2788	infeasible		
ymn	obj	r_2789	infeasible		
ymn	obj	r_2790	infeasible		
ymn	obj	r_2791	infeasible		
ymn	obj	r_2792	infeasible		
ymn	obj	r_2793	infeasible		
ymn	obj	r_2794	infeasible		
ymn	obj	r_2795	infeasible		
ymn	obj	r_2796	infeasible		
ymn	obj	r_2797	infeasible		
ymn	obj	r_2798	infeasible		
ymn	obj	r_2799	infeasible		
ymn	obj	r_2800	infeasible		
ymn	obj	r_2801	infeasible		
ymn	obj	r_2802	infeasible		
ymn	obj	r_2803	infeasible		
ymn	obj	r_2804	infeasible		
ymn	obj	r_2805	infeasible		
ymn	obj	r_2806	infeasible		
ymn	obj	r_2807	infeasible		
ymn	obj	r_2808	infeasible		
ymn	obj	r_2809	infeasible		
ymn	obj	r_2810	infeasible		
ymn	obj	r_2811	infeasible		
ymn	obj	r_2812	infeasible		
ymn	obj	r_2813	infeasible		
ymn	obj	r_2814	infeasible		
ymn	obj	r_2815	infeasible		
ymn	obj	r_2816	infeasible		
ymn	obj	r_2817	infeasible		
ymn	obj	r_2818	infeasible		
ymn	obj	r_2819	infeasible		
ymn	obj	r_2820	infeasible		
ymn	obj	r_2821	infeasible		
ymn	obj	r_2822	infeasible		
ymn	obj	r_2823	infeasible		
ymn	obj	r_2824	infeasible		
ymn	obj	r_2825	infeasible		
ymn	obj	r_2826	infeasible		
ymn	obj	r_2827	infeasible		
ymn	obj	r_2828	infeasible		
ymn	obj	r_2829	infeasible		
ymn	obj	r_2830	infeasible		
ymn	obj	r_2831	infeasible		
ymn	obj	r_2832	infeasible		
ymn	obj	r_2833	infeasible		
ymn	obj	r_2834	infeasible		
ymn	obj	r_2835	infeasible		
ymn	obj	r_2836	infeasible		
ymn	obj	r_2837	infeasible		
ymn	obj	r_2838	infeasible		
ymn	obj	r_2839	infeasible		
ymn	obj	r_2840	infeasible		
ymn	obj	r_2841	infeasible		
ymn	obj	r_2842	infeasible		
ymn	obj	r_2843	infeasible		
ymn	obj	r_2844	infeasible		
ymn	obj	r_2845	infeasible		
ymn	obj	r_2846	infeasible		
ymn	obj	r_2847	infeasible		
ymn	obj	r_2848	infeasible		
ymn	obj	r_2849	infeasible		
ymn	obj	r_2850	infeasible		
ymn	obj	r_2851	infeasible		
ymn	obj	r_2852	infeasible		
ymn	obj	r_2853	infeasible		
ymn	obj	r_2854	infeasible		
ymn	obj	r_2855	infeasible		
ymn	obj	r_2856	infeasible		
ymn	obj	r_2857	infeasible		
ymn	obj	r_2858	infeasible		
ymn	obj	r_2859	infeasible		
ymn	obj	r_2860	infeasible		
ymn	obj	r_2861	infeasible		
ymn	obj	r_2862	infeasible		
ymn	obj	r_2863	infeasible		
ymn	obj	r_2864	infeasible		
ymn	obj	r_2865	infeasible		
ymn	obj	r_2866	infeasible		
ymn	obj	r_2867	infeasible		
ymn	obj	r_2868	infeasible		
ymn	obj	r_2869	infeasible		
ymn	obj	r_2870	infeasible		
ymn	obj	r_2871	infeasible		
ymn	obj	r_2872	infeasible		
ymn	obj	r_2873	infeasible		
ymn	obj	r_2874	infeasible		
ymn	obj	r_2875	infeasible		
ymn	obj	r_2876	infeasible		
ymn	obj	r_2877	infeasible		
ymn	obj	r_2878	infeasible		
ymn	obj	r_2879	infeasible		
ymn	obj	r_2880	infeasible		
ymn	obj	r_2881	infeasible		
ymn	obj	r_2882	infeasible		
ymn	obj	r_2883	infeasible		
ymn	obj	r_2884	infeasible		
ymn	obj	r_2885	infeasible		
ymn	obj	r_2886	infeasible		
ymn	obj	r_2887	infeasible		
ymn	obj	r_2888	infeasible		
